TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	PC_0	PC_1	PC3_0	PC3_1	PC3_2	Representative	Eliminated
"GO:0009329"	"acetate CoA-transferase complex"	-3	0.477121254719662	1.00007860617845E-05	0.738127147407516	0.27124177	-7.17773285992273	-1.92286939689385	5.05215173712074	0.19445860043883	3.78758576113906	null	False
"GO:0009333"	"cysteine synthase complex"	-3	0.477121254719662	1.00007860617845E-05	0.738127147407516	0.27124177	-7.88609663338821	-0.900700644347382	5.00275588568663	-1.15729612644108	3.89069264984738	null	False
"GO:0009382"	"imidazoleglycerol-phosphate synthase complex"	-3	0.477121254719662	1.00007860617845E-05	0.738127147407516	0.27124177	-7.57212867526387	-1.45739670933107	4.33253365900621	-0.549185380171874	3.87123890270782	null	False
"GO:0017117"	"single-stranded DNA-dependent ATP-dependent DNA helicase complex"	-3	1.83884909073726	0.000340026726100672	0.712379183990496	0.27335923	-7.12864911887389	0.951404530112932	6.29362882751742	-2.54723011702621	1.35772021483681	null	False
"GO:0009379"	"Holliday junction helicase complex"	-3	3.86799751034495	0.0368928997819229	0.646770736436178	0.76896928	null	null	null	null	null	17117	True
"GO:0061694"	"alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase complex"	-3	0.845098040014257	3.00023581853534E-05	0.73871174904385	0.28136621	-6.79648817812686	-1.42094737437482	5.699769713718	0.601164234116145	3.03139761880167	null	False
"GO:0044815"	"DNA packaging complex"	-3	4.67026441227081	0.234023394238787	0.730645731369918	0.28383583	-3.82907045274715	1.56978632018934	5.52008480139074	-0.595642867099377	-2.14097491598859	null	False
"GO:0015627"	"type II protein secretion system complex"	-3	4.31251585566339	0.102683070889372	0.742901405679793	0.28623213	-3.5063933526729	2.03962199259986	6.33713155342318	-1.09565721447602	-2.14373035927963	null	False
"GO:1990228"	"sulfurtransferase complex"	-3	1.44715803134222	0.00013501061183409	0.707244472535492	0.29651902	-6.76310897056414	-0.527339533898163	6.08264180376579	-0.184211184750623	2.43257298475844	null	False
"GO:1990196"	"MacAB-TolC complex"	-3	0.602059991327962	1.50011790926767E-05	0.783552061724795	0.30965491	-4.00659179413069	6.16232062437355	3.85623119806651	-4.37817024836359	-4.11848064911811	null	False
"GO:0098798"	"mitochondrial protein-containing complex"	-1.6468969549151	4.95647098603915	0.452345554360573	0.642587718063625	0.32328044	-3.56300898912116	-1.20157647132356	3.64923592945847	1.63509958042418	-0.753175764107226	null	False
"GO:0009321"	"alkyl hydroperoxide reductase complex"	-1.37208050767018	0.477121254719662	1.00007860617845E-05	0.725432346026498	0.3309133	-7.69476400860364	2.35392564820731	4.96014091416812	-3.54469784447811	2.53195016486263	null	False
"GO:0031004"	"potassium ion-transporting ATPase complex"	-1.34303721960014	1.34242268082221	0.000105008253648737	0.766554595892639	0.33325886	-4.16978400473995	5.51837606718793	4.1873067272825	-3.37101029614172	-4.13570947340858	null	False
"GO:0031240"	"external side of cell outer membrane"	-3	0.845098040014257	3.00023581853534E-05	0.828962084281676	0.33603512	4.49441093049465	3.35798256925565	-4.10959033814964	-3.59294219203208	0.600460036944274	null	False
"GO:0045282"	"plasma membrane succinate dehydrogenase complex"	-1.69791314256874	0.903089986991944	3.50027512162456E-05	0.645737357929307	0.34447072	-5.65356518327657	3.25608649439909	4.03132571237693	-3.62318629420666	0.39554035042893	null	False
"GO:1990195"	"macrolide transmembrane transporter complex"	-3	1.86923171973098	0.000365028691255133	0.755402505896482	0.35035874	-4.63831920933465	5.12899483418568	4.76412484297692	-4.043051204799	-2.94540195268308	null	False
"GO:0009289"	"pilus"	-3	3.80366192323622	0.0318125004625364	0.983268020098674	0.35229233	3.20927210508636	-5.01569845354609	-2.50824900898068	1.38342694232085	-6.20008897212394	null	False
"GO:0045264"	"plasma membrane proton-transporting ATP synthase complex, coupling factor F(o)"	-1.48649903543042	3.71966268301805	0.0262349780840048	0.624578296242746	0.35692529	-2.15791345569023	3.4013515690489	2.54854144842839	-2.83259452142236	-1.70358292942209	null	False
"GO:0045262"	"plasma membrane proton-transporting ATP synthase complex, catalytic core F(1)"	-1.27966694404846	3.71079409993033	0.0259247381299867	0.624778530123365	1.8014597	null	null	null	null	null	45264	True
"GO:0120100"	"bacterial-type flagellum motor"	-3	0.477121254719662	1.00007860617845E-05	0.913442848714303	0.35812872	2.32535096476772	-5.34797601021577	-2.39124968818215	3.09123640658819	-4.91177415711136	null	False
"GO:0070992"	"translation initiation complex"	-1.6105386991031	1.39794000867204	0.000120009432741413	0.780689789624635	0.37282913	-1.0792632581479	-0.656523664589805	5.40692760541565	2.86325318396314	-3.52533177400296	null	False
"GO:0031230"	"intrinsic component of cell outer membrane"	-1.78272609690145	2.51321760006794	0.00162512773503997	0.856828406543043	0.39140483	3.60664967326263	5.01603510448875	-2.85303482413981	-5.22492510906661	1.79164018265294	null	False
"GO:0090533"	"cation-transporting ATPase complex"	-1.34303721960014	3.41780372263988	0.0130810281688141	0.713083955341177	0.4109253	-4.34026406095036	4.07308562522933	4.89904428462474	-2.68298531876556	-2.67932917073682	null	False
"GO:0009276"	"Gram-negative-bacterium-type cell wall"	-1.20633917236918	3.51468054412498	0.0163512852110176	0.848005319833657	0.45022073	3.61095534153275	4.68150222027402	-2.84359647809201	-5.33126159324221	0.993366252800805	null	False
"GO:0045260"	"plasma membrane proton-transporting ATP synthase complex"	-1.25892006099194	0.903089986991944	3.50027512162456E-05	0.746266376777942	0.46342082	-1.87767329909203	4.99749247380773	2.47629005343011	-4.51090636179967	-2.79967567640122	null	False
"GO:0042788"	"polysomal ribosome"	-3	3.20057692675485	0.00793062334699507	0.70298739938643	0.46791363	-2.16137738085974	-1.58657032027988	3.08064665216544	2.11080044003858	-2.44139223004659	null	False
"GO:0030894"	"replisome"	-3	4.4881839494494	0.153877094739647	0.61088111490874	0.47769385	-3.06502446346648	-1.8173864051835	2.983944728947	1.79458582891534	-1.35854746035038	null	False
"GO:0005658"	"alpha DNA polymerase:primase complex"	-3	2.85247999363686	0.00355527944496437	0.552018442338002	0.73357199	null	null	null	null	null	30894	True
"GO:0043601"	"nuclear replisome"	-3	3.73183042028816	0.0269621192225709	0.604550941452785	0.83470773	null	null	null	null	null	30894	True
"GO:0000786"	"nucleosome"	-3	4.62753994919896	0.212096670798325	0.613241331948408	0.85440407	null	null	null	null	null	30894	True
"GO:0043596"	"nuclear replication fork"	-1.12297803584277	4.07136643675913	0.0589296318690649	0.762944433649601	0.88161715	null	null	null	null	null	30894	True
"GO:0043846"	"DNA polymerase III, clamp loader complex"	-3	0.845098040014257	3.00023581853534E-05	0.686550538981707	0.47904936	-5.92593588671916	-2.27166821679266	4.52483053407313	1.53905877976703	2.5507583153072	null	False
"GO:0055029"	"nuclear DNA-directed RNA polymerase complex"	-3	4.7617098851236	0.288872705394644	0.534753663915167	0.47904936	-4.90886655319742	-0.892885852845161	4.25806955501471	0.734798074223945	0.633829200124213	null	False
"GO:0043847"	"DNA polymerase III, clamp loader chi/psi subcomplex"	-3	3.64991871873542	0.0223710790781099	0.588072295431088	0.70137115	null	null	null	null	null	55029	True
"GO:0009358"	"polyphosphate kinase complex"	-3	3.81344754426482	0.0325375574520157	0.650032464562911	0.72030485	null	null	null	null	null	55029	True
"GO:0000015"	"phosphopyruvate hydratase complex"	-1.48649903543042	4.09892047872233	0.0627899352889137	0.633063473437445	0.48193258	-5.4246337078251	0.648132004745117	5.30404390110279	-0.642497673824702	0.4986016684191	null	False
"GO:0005844"	"polysome"	-3	3.62592949271629	0.0211266605555197	0.749895001643407	0.49758208	-2.67031120678564	0.60641841538671	5.73501545462412	1.22158051092529	-2.56750826740257	null	False
"GO:0009331"	"glycerol-3-phosphate dehydrogenase complex"	-3	4.3163897510732	0.103603143207056	0.593394802781565	0.5009068	-5.50996264079217	1.12831560539172	5.06972098679027	-1.19030565021185	0.458198250005121	null	False
"GO:0005747"	"mitochondrial respiratory chain complex I"	-3	3.93816934639032	0.0433634083638974	0.479003361908251	0.72067587	null	null	null	null	null	9331	True
"GO:0005960"	"glycine cleavage complex"	-1.74540151408482	3.98838056522201	0.0486788261557358	0.60863315674497	0.72642278	null	null	null	null	null	9331	True
"GO:0005746"	"mitochondrial respirasome"	-1.6105386991031	4.45824491805513	0.143626289026317	0.715714481987039	0.74649123	null	null	null	null	null	9331	True
"GO:0045281"	"succinate dehydrogenase complex"	-1.69791314256874	3.77735431308421	0.0299423534689827	0.573773300046006	0.75258719	null	null	null	null	null	9331	True
"GO:0098800"	"inner mitochondrial membrane protein complex"	-1.6105386991031	4.77480153608617	0.297713400273261	0.54399204266421	0.79262805	null	null	null	null	null	9331	True
"GO:0031235"	"intrinsic component of the cytoplasmic side of the plasma membrane"	-3	3.1846914308176	0.00764560094423422	0.840289348018609	0.50897093	4.38714596181124	2.35338763561198	-3.88307914562584	-3.27014228019271	-1.7455594952073	null	False
"GO:0009897"	"external side of plasma membrane"	-1.19475117134912	4.11902482011478	0.0657651691422946	0.831757779059676	0.74194609	null	null	null	null	null	31235	True
"GO:0009338"	"exodeoxyribonuclease V complex"	-3	3.48628876096057	0.0153162038536229	0.676777339244913	0.5270846	-5.79343944993662	0.384180780107119	6.10392141966772	-0.0495727163193145	0.531700499748508	null	False
"GO:0071575"	"integral component of external side of plasma membrane"	-1.62607858041676	1.75587485567249	0.000280022009729965	0.859474653069425	0.56003105	4.66996282994607	1.73744508233625	-4.32524345425347	-2.38930591479824	-1.68523076733667	null	False
"GO:0009376"	"HslUV protease complex"	-3	3.92577605383675	0.0421433124643597	0.625824783186535	0.56625816	-5.47111828373934	0.00575937297077469	5.47581452037087	0.120409701835152	0.600753010793371	null	False
"GO:0031241"	"periplasmic side of cell outer membrane"	-1.76055710246335	2.60097289568675	0.00199015642629511	0.797341749629523	0.61412403	4.16368236539645	3.62538629628852	-3.7414337872563	-4.0998243480123	0.073560248157261	null	False
"GO:0031233"	"intrinsic component of external side of plasma membrane"	-1.18891141277239	2.85369821177617	0.00356528023102616	0.844640229432778	0.63593687	4.48102080675505	2.11837445274142	-4.07957547392294	-2.91008760344231	-1.5393866049435	null	False
"GO:0009361"	"succinate-CoA ligase complex (ADP-forming)"	-3	2.27415784926368	0.000935073496776847	0.697008599114851	0.64544265	-6.62988793815276	1.63477459879477	6.68405875012776	-1.40507889460456	1.12244387373628	null	False
"GO:0016607"	"nuclear speck"	-1.14547348471499	4.37300400476727	0.11802927710118	0.822487424213681	0.65078919	-1.39793857510225	-7.10692915037877	-1.46778875242705	5.2103700686961	1.87804279492109	null	False
"GO:0000785"	"chromatin"	-3	5.05650847202965	0.56951976425347	0.793453373426174	0.68808114	0.349531120160548	-6.09043835043953	-1.50675191861395	5.06751822705368	-2.19844178531652	null	False
"GO:0005657"	"replication fork"	-1.8113196136363	4.63170751266292	0.21414183154796	0.806270942085724	0.70817939	null	null	null	null	null	785	True
"GO:0009325"	"nitrate reductase complex"	-3	3.67833624673218	0.0238368735782633	0.646934683177247	0.69233104	-5.84142450218676	1.59382907800975	5.36144122634713	-1.81614031074254	0.640221841380168	null	False
"GO:0009324"	"D-amino-acid dehydrogenase complex"	-3	3.62716095237478	0.0240209155278282	0.573304030059957	0.69268122	-4.1609954254464	2.32760123209895	3.54691125774383	-2.37032686319751	-0.113156594916197	null	False
"GO:0031597"	"cytosolic proteasome complex"	-3	3.94066587247583	0.043613428015442	0.6251884407323	0.69901154	-5.41564610651552	0.135807066180365	5.31814740672394	-0.027725229153563	0.662528137414166	null	False
"GO:0009570"	"chloroplast stroma"	-1.56917876493331	4.05480450022096	0.0567244585424414	0.8099969212583	0.69997048	-2.93219470059603	-7.10166601821127	0.293907528958305	6.22477505325447	1.32948074960447	null	False
